crym,tco_btc_nm,ma_fem_dc,agegrp_dc,tco_btc_u_ct,tco_btc_u_am
202102,패밀리레스토랑,2,20,3191,107177883
202102,패밀리레스토랑,2,30,9493,302742127
202102,패밀리레스토랑,2,40,20830,596378268
202102,패밀리레스토랑,2,50,15291,427739149
202102,패밀리레스토랑,2,60,4136,111353454
202102,패밀리레스토랑,2,70,820,22943995
202102,패밀리레스토랑,2,80,129,3808170
202102,패밀리레스토랑,2,90,2,47400
202103,한식,1,0,3,68000
202103,한식,1,10,745,24496460
202103,한식,1,20,145858,4940268269
202103,한식,1,30,444200,15179378631
202103,한식,1,40,768803,26344653449
202103,한식,1,50,650252,21794075847
202103,한식,1,60,278047,9129171935
202103,한식,1,70,67638,2147557484
202103,한식,1,80,11777,377376940
202103,한식,1,90,469,14988260
202103,한식,2,0,10,130700
202103,한식,2,10,663,21070520
202103,한식,2,20,148914,4947247678
202103,한식,2,30,375062,12293267210
202103,한식,2,40,782761,24741951556
202103,한식,2,50,738030,23555871123
202103,한식,2,60,297036,10030346588
202103,한식,2,70,64184,2166460332
202103,한식,2,80,9336,335799391
202103,한식,2,90,280,11330150
202103,일식,1,10,80,2711500
202103,일식,1,20,17812,733518355
202103,일식,1,30,41230,1932460129
202103,일식,1,40,56331,2787518564
202103,일식,1,50,44488,2174732259
202103,일식,1,60,16161,840956241
202103,일식,1,70,3941,182880944
202103,일식,1,80,941,36220710
202103,일식,1,90,56,2561800
202103,일식,2,10,74,2619700
202103,일식,2,20,21199,793235047
202103,일식,2,30,38107,1534794254
202103,일식,2,40,68903,2711039549
202103,일식,2,50,58862,2384400433
202103,일식,2,60,19081,871760941
202103,일식,2,70,4171,180931906
202103,일식,2,80,758,31265476
202103,일식,2,90,32,1926500
202103,중식,1,0,1,23000
202103,중식,1,10,124,3467840
202103,중식,1,20,21941,524473748
202103,중식,1,30,73712,1866998402
202103,중식,1,40,130446,3161331163
202103,중식,1,50,90647,2087775967
202103,중식,1,60,31070,721412646
202103,중식,1,70,7092,165294220
202103,중식,1,80,1287,33954760
202103,중식,1,90,61,2312620
202103,중식,2,0,5,65500
202103,중식,2,10,121,2413788
202103,중식,2,20,20852,502797188
202103,중식,2,30,55433,1440046762
202103,중식,2,40,125179,2887512623
202103,중식,2,50,92236,2152722639
202103,중식,2,60,32411,805442001
202103,중식,2,70,7217,182084084
202103,중식,2,80,1204,34466080
202103,중식,2,90,41,1991100
202103,양식,1,0,2,44800
202103,양식,1,10,70,2562250
202103,양식,1,20,13306,458574253
202103,양식,1,30,33566,1217857183
202103,양식,1,40,37529,1332793526
202103,양식,1,50,26328,882339875
202103,양식,1,60,7812,265337987
202103,양식,1,70,1429,50600971
202103,양식,1,80,317,12402175
202103,양식,1,90,27,1258400
202103,양식,2,0,1,11300
202103,양식,2,10,73,2025980
202103,양식,2,20,22936,747085792
202103,양식,2,30,42984,1394375074
202103,양식,2,40,60958,1813589930
202103,양식,2,50,47125,1402201583
202103,양식,2,60,13127,423926141
202103,양식,2,70,2251,77630962
202103,양식,2,80,351,14235083
202103,양식,2,90,5,135700
202103,패스트푸드점,1,0,3,16500
202103,패스트푸드점,1,10,251,2140600
202103,패스트푸드점,1,20,39792,346393052
202103,패스트푸드점,1,30,120118,1050595854
202103,패스트푸드점,1,40,165931,1602066920
202103,패스트푸드점,1,50,82473,784575167
202103,패스트푸드점,1,60,21077,183870443
202103,패스트푸드점,1,70,5218,44140950
202103,패스트푸드점,1,80,1419,11875240
202103,패스트푸드점,1,90,93,747600
202103,패스트푸드점,2,0,4,54700
202103,패스트푸드점,2,10,104,930550
202103,패스트푸드점,2,20,34813,300854660
202103,패스트푸드점,2,30,122415,1083562510
202103,패스트푸드점,2,40,231217,2211931608
202103,패스트푸드점,2,50,127409,1163323858
202103,패스트푸드점,2,60,36498,315238282
202103,패스트푸드점,2,70,8162,70265545
202103,패스트푸드점,2,80,1298,11267020
202103,패스트푸드점,2,90,21,266450
202103,패밀리레스토랑,1,0,1,17400
202103,패밀리레스토랑,1,10,27,995545
202103,패밀리레스토랑,1,20,3326,105952343
202103,패밀리레스토랑,1,30,9774,307576490
202103,패밀리레스토랑,1,40,15467,464173390
202103,패밀리레스토랑,1,50,10814,307086819
202103,패밀리레스토랑,1,60,2854,82132311
202103,패밀리레스토랑,1,70,547,15272543
202103,패밀리레스토랑,1,80,127,3625275
202103,패밀리레스토랑,1,90,13,327185
202103,패밀리레스토랑,2,10,12,427120
202103,패밀리레스토랑,2,20,3450,117115857
202103,패밀리레스토랑,2,30,10154,333244934
202103,패밀리레스토랑,2,40,21891,618826740
202103,패밀리레스토랑,2,50,16910,464789208
202103,패밀리레스토랑,2,60,4949,138482861
202103,패밀리레스토랑,2,70,981,27548204
202103,패밀리레스토랑,2,80,159,4921241
202103,패밀리레스토랑,2,90,3,130860
202104,한식,1,0,1,12000
202104,한식,1,10,739,22072004
202104,한식,1,20,142287,4754968799
202104,한식,1,30,446605,15111608770
202104,한식,1,40,770976,25939249277
202104,한식,1,50,652516,21547254530
202104,한식,1,60,282802,9190451583
202104,한식,1,70,68852,2155529990
202104,한식,1,80,12139,388180725
202104,한식,1,90,479,18351100
202104,한식,2,0,3,57900
202104,한식,2,10,586,18266780
202104,한식,2,20,148596,4878659347
202104,한식,2,30,385815,12477034207
202104,한식,2,40,800537,24709216444
202104,한식,2,50,760587,24028606336
202104,한식,2,60,308985,10344401889
202104,한식,2,70,66346,2245006149
202104,한식,2,80,9775,338826515
202104,한식,2,90,285,12675360
202104,일식,1,0,1,71000
202104,일식,1,10,87,2991280
202104,일식,1,20,17350,712333614
202104,일식,1,30,42002,1987262370
202104,일식,1,40,57345,2767381341
202104,일식,1,50,45342,2158263294
202104,일식,1,60,16308,841828161
202104,일식,1,70,4067,186673536
202104,일식,1,80,939,40731970
202104,일식,1,90,60,2012130
202104,일식,2,10,73,2859090
202104,일식,2,20,21164,773936343
202104,일식,2,30,39556,1569225908
202104,일식,2,40,72112,2723260053
202104,일식,2,50,61058,2438595129
202104,일식,2,60,19737,906557046
202104,일식,2,70,4247,184919981
202104,일식,2,80,774,32753780
202104,일식,2,90,32,1287300
202104,중식,1,0,2,34500
202104,중식,1,10,127,2862000
202104,중식,1,20,21155,505074969
202104,중식,1,30,71972,1811569311
202104,중식,1,40,127546,2979487539
202104,중식,1,50,88546,1977479179
202104,중식,1,60,30506,688796893
202104,중식,1,70,7040,157672510
202104,중식,1,80,1329,33677611
202104,중식,1,90,52,1684160
202104,중식,2,0,4,115000
202104,중식,2,10,92,1901784
202104,중식,2,20,20181,488586268
202104,중식,2,30,54991,1406968471
202104,중식,2,40,124639,2780219855
202104,중식,2,50,90933,2064238855
202104,중식,2,60,31568,763013045
202104,중식,2,70,7338,182702858
202104,중식,2,80,1224,34191650
202104,중식,2,90,40,1861900
202104,양식,1,10,60,1503340
202104,양식,1,20,12979,435022235
202104,양식,1,30,33083,1174853768
202104,양식,1,40,37910,1287034503
202104,양식,1,50,26541,859504347
202104,양식,1,60,7970,257929343
202104,양식,1,70,1580,49620010
202104,양식,1,80,335,12385490
202104,양식,1,90,30,1103800
202104,양식,2,0,3,57300
202104,양식,2,10,75,2017700
202104,양식,2,20,22665,744375094
202104,양식,2,30,44688,1461023112
202104,양식,2,40,61697,1795563195
202104,양식,2,50,48322,1438694150
202104,양식,2,60,13888,452408141
202104,양식,2,70,2292,79609298
202104,양식,2,80,350,12791120
202104,양식,2,90,10,307100
202104,패스트푸드점,1,0,3,57900
202104,패스트푸드점,1,10,258,2711630
202104,패스트푸드점,1,20,40061,345521598
202104,패스트푸드점,1,30,121254,1045251953
202104,패스트푸드점,1,40,167977,1577753078
202104,패스트푸드점,1,50,85741,802611313
202104,패스트푸드점,1,60,21437,182947385
202104,패스트푸드점,1,70,5220,44290400
202104,패스트푸드점,1,80,1457,11957130
202104,패스트푸드점,1,90,98,815630
202104,패스트푸드점,2,0,2,5400
202104,패스트푸드점,2,10,118,1234150
202104,패스트푸드점,2,20,35019,301508408
202104,패스트푸드점,2,30,125912,1092197927
202104,패스트푸드점,2,40,240707,2251690324
202104,패스트푸드점,2,50,133588,1209975316
202104,패스트푸드점,2,60,38096,323093640
202104,패스트푸드점,2,70,8292,72591824
202104,패스트푸드점,2,80,1214,10998610
202104,패스트푸드점,2,90,27,279000
202104,패밀리레스토랑,1,10,17,560070
202104,패밀리레스토랑,1,20,3263,97943410
202104,패밀리레스토랑,1,30,9314,293809536
202104,패밀리레스토랑,1,40,14682,418722783
202104,패밀리레스토랑,1,50,10546,284727869
202104,패밀리레스토랑,1,60,2657,72294063
202104,패밀리레스토랑,1,70,546,15270773
202104,패밀리레스토랑,1,80,90,2730690
202104,패밀리레스토랑,1,90,4,73230
202104,패밀리레스토랑,2,10,6,174700
202104,패밀리레스토랑,2,20,3411,115970387
202104,패밀리레스토랑,2,30,9746,306893350
202104,패밀리레스토랑,2,40,20853,560412263
202104,패밀리레스토랑,2,50,16096,428962940
202104,패밀리레스토랑,2,60,4619,122054622
202104,패밀리레스토랑,2,70,963,27124107
202104,패밀리레스토랑,2,80,179,4843585
202104,패밀리레스토랑,2,90,2,50440
202105,한식,1,0,11,520000
202105,한식,1,10,683,23829530
202105,한식,1,20,150263,5294634067
202105,한식,1,30,473214,17115558890
202105,한식,1,40,831066,30047900854
202105,한식,1,50,703938,24463228326
202105,한식,1,60,300334,10178846026
202105,한식,1,70,72827,2355794006
202105,한식,1,80,12874,421845952
202105,한식,1,90,526,19878620
202105,한식,2,0,6,115300
202105,한식,2,10,688,25135610
202105,한식,2,20,159572,5549076779
202105,한식,2,30,415926,14541393813
202105,한식,2,40,859192,28739569759
202105,한식,2,50,804837,26641576662
202105,한식,2,60,329270,11492565692
202105,한식,2,70,70634,2485090322
202105,한식,2,80,10734,389234038
202105,한식,2,90,324,12667350
202105,일식,1,10,85,3021820
202105,일식,1,20,18213,787642710
202105,일식,1,30,43420,2134666013
202105,일식,1,40,61549,3093667912
202105,일식,1,50,48873,2380845460
202105,일식,1,60,17227,910181493
202105,일식,1,70,4004,193817440
202105,일식,1,80,902,37214690
202105,일식,1,90,61,3097280
202105,일식,2,10,79,2206540
202105,일식,2,20,22128,891144689
202105,일식,2,30,40738,1751189388
202105,일식,2,40,75022,3007279777
202105,일식,2,50,62716,2569451322
202105,일식,2,60,20321,933536478
202105,일식,2,70,4313,194341468
202105,일식,2,80,697,30353510
202105,일식,2,90,38,1675400
202105,중식,1,0,5,137000
202105,중식,1,10,125,2619110
202105,중식,1,20,22472,552531819
202105,중식,1,30,76043,2026965413
202105,중식,1,40,137723,3422620564
202105,중식,1,50,96581,2279912497
202105,중식,1,60,33206,793883628
202105,중식,1,70,7568,188563335
202105,중식,1,80,1418,39659072
202105,중식,1,90,59,1757700
202105,중식,2,0,5,94590
202105,중식,2,10,110,2151200
202105,중식,2,20,21265,531563007
202105,중식,2,30,59077,1623574793
202105,중식,2,40,135968,3225200820
202105,중식,2,50,98780,2352499416
202105,중식,2,60,34780,890370114
202105,중식,2,70,7963,211634136
202105,중식,2,80,1358,40455020
202105,중식,2,90,36,1339400
202105,양식,1,10,75,2683305
202105,양식,1,20,13972,476753102
202105,양식,1,30,36691,1376536898
202105,양식,1,40,43177,1566671536
202105,양식,1,50,29665,1002348551
202105,양식,1,60,8516,307664775
202105,양식,1,70,1612,56737030
202105,양식,1,80,326,15823558
202105,양식,1,90,14,766900
202105,양식,2,0,1,21500
202105,양식,2,10,82,2720450
202105,양식,2,20,24529,819118907
202105,양식,2,30,47733,1581511716
202105,양식,2,40,68369,2062344876
202105,양식,2,50,50968,1527142494
202105,양식,2,60,14411,487537465
202105,양식,2,70,2436,88098295
202105,양식,2,80,349,12101095
202105,양식,2,90,17,790800
202105,패스트푸드점,1,0,7,39900
202105,패스트푸드점,1,10,265,2471070
202105,패스트푸드점,1,20,40997,361242120
202105,패스트푸드점,1,30,127654,1129891501
202105,패스트푸드점,1,40,179189,1759257526
202105,패스트푸드점,1,50,90510,865689990
202105,패스트푸드점,1,60,22739,200838030
202105,패스트푸드점,1,70,5538,47823190
202105,패스트푸드점,1,80,1479,11551090
202105,패스트푸드점,1,90,125,1368600
202105,패스트푸드점,2,0,2,5300
202105,패스트푸드점,2,10,131,1130060
202105,패스트푸드점,2,20,36776,320710495
202105,패스트푸드점,2,30,132098,1197784071
202105,패스트푸드점,2,40,247774,2406881156
202105,패스트푸드점,2,50,138140,1280957514
202105,패스트푸드점,2,60,39648,345889964
202105,패스트푸드점,2,70,8534,77775420
202105,패스트푸드점,2,80,1297,11687100
202105,패스트푸드점,2,90,31,396700
202105,패밀리레스토랑,1,10,18,516005
202105,패밀리레스토랑,1,20,3513,109037579
202105,패밀리레스토랑,1,30,10022,314742472
202105,패밀리레스토랑,1,40,16680,495220127
202105,패밀리레스토랑,1,50,11904,336883479
202105,패밀리레스토랑,1,60,2976,82590320
202105,패밀리레스토랑,1,70,634,17677790
202105,패밀리레스토랑,1,80,130,3638725
202105,패밀리레스토랑,1,90,11,153080
202105,패밀리레스토랑,2,0,1,17900
202105,패밀리레스토랑,2,10,7,167100
202105,패밀리레스토랑,2,20,3685,119931076
202105,패밀리레스토랑,2,30,10641,340914068
202105,패밀리레스토랑,2,40,23350,653727799
202105,패밀리레스토랑,2,50,17991,477229092
202105,패밀리레스토랑,2,60,5246,141797915
202105,패밀리레스토랑,2,70,1057,31192271
202105,패밀리레스토랑,2,80,184,5746608
202105,패밀리레스토랑,2,90,5,172635
202106,한식,1,0,14,514750
202106,한식,1,10,628,20055610
202106,한식,1,20,142606,4841411490
202106,한식,1,30,454098,15570619788
202106,한식,1,40,798778,27535518329
202106,한식,1,50,684597,22991600057
202106,한식,1,60,299998,9879825549
202106,한식,1,70,75928,2389736689
202106,한식,1,80,13664,441886954
202106,한식,1,90,520,20570260
202106,한식,2,0,2,14000
202106,한식,2,10,691,21367505
202106,한식,2,20,151597,5036453785
202106,한식,2,30,404262,13453076698
202106,한식,2,40,833957,26576440246
202106,한식,2,50,797904,25830722700
202106,한식,2,60,333203,11397238293
202106,한식,2,70,72869,2464893830
202106,한식,2,80,11496,421869947
202106,한식,2,90,371,13836760
202106,일식,1,10,86,3176640
202106,일식,1,20,17082,707902470
202106,일식,1,30,42276,1956494541
202106,일식,1,40,59744,2907245486
202106,일식,1,50,48303,2289212526
202106,일식,1,60,17175,854201410
202106,일식,1,70,4126,187508850
202106,일식,1,80,940,41424250
202106,일식,1,90,68,2849420
202106,일식,2,0,1,25800
202106,일식,2,10,84,2825130
202106,일식,2,20,21956,810433797
202106,일식,2,30,40710,1621080327
202106,일식,2,40,75020,2872188198
202106,일식,2,50,64257,2539747223
202106,일식,2,60,20330,918998483
202106,일식,2,70,4476,197067760
202106,일식,2,80,826,35025050
202106,일식,2,90,43,1761300
202106,중식,1,0,2,63000
202106,중식,1,10,113,2400740
202106,중식,1,20,20968,506063111
202106,중식,1,30,70548,1793219383
202106,중식,1,40,127310,3003963920
202106,중식,1,50,90681,2048610230
202106,중식,1,60,30671,695364321
202106,중식,1,70,7312,170780390
202106,중식,1,80,1354,38859500
202106,중식,1,90,61,2213820
202106,중식,2,0,3,66970
202106,중식,2,10,120,2226654
202106,중식,2,20,20212,475405145
202106,중식,2,30,54281,1415179454
202106,중식,2,40,126582,2841861831
202106,중식,2,50,92157,2116609605
202106,중식,2,60,32463,804492366
202106,중식,2,70,7463,188044744
202106,중식,2,80,1301,37232241
202106,중식,2,90,61,1861400
202106,양식,1,0,1,39000
202106,양식,1,10,51,1524200
202106,양식,1,20,13284,447876598
202106,양식,1,30,34483,1261292251
202106,양식,1,40,39628,1376878047
202106,양식,1,50,28005,917516025
202106,양식,1,60,8310,280562253
202106,양식,1,70,1646,69020361
202106,양식,1,80,370,17636510
202106,양식,1,90,32,1336000
202106,양식,2,0,1,14000
202106,양식,2,10,63,1710940
202106,양식,2,20,23379,751768398
202106,양식,2,30,47153,1549174321
202106,양식,2,40,64345,1955748230
202106,양식,2,50,50564,1501347796
202106,양식,2,60,14553,481810206
202106,양식,2,70,2359,82073093
202106,양식,2,80,423,15687235
202106,양식,2,90,17,537000
202106,패스트푸드점,1,0,6,65900
202106,패스트푸드점,1,10,242,2266100
202106,패스트푸드점,1,20,40777,353366797
202106,패스트푸드점,1,30,123991,1060788749
202106,패스트푸드점,1,40,171863,1606318834
202106,패스트푸드점,1,50,90174,832671145
202106,패스트푸드점,1,60,23036,194956991
202106,패스트푸드점,1,70,5785,47384900
202106,패스트푸드점,1,80,1548,12526480
202106,패스트푸드점,1,90,125,1281650
202106,패스트푸드점,2,0,10,64850
202106,패스트푸드점,2,10,156,1309570
202106,패스트푸드점,2,20,36381,310585886
202106,패스트푸드점,2,30,126797,1098092017
202106,패스트푸드점,2,40,248048,2304845453
202106,패스트푸드점,2,50,139914,1255117172
202106,패스트푸드점,2,60,40717,343920840
202106,패스트푸드점,2,70,8986,75852260
202106,패스트푸드점,2,80,1453,12304010
202106,패스트푸드점,2,90,47,433800
202106,패밀리레스토랑,1,0,1,19900
202106,패밀리레스토랑,1,10,15,696700
202106,패밀리레스토랑,1,20,3171,97293757
202106,패밀리레스토랑,1,30,9280,296486775
202106,패밀리레스토랑,1,40,14883,441556848
202106,패밀리레스토랑,1,50,10577,298779676
202106,패밀리레스토랑,1,60,2706,77568061
202106,패밀리레스토랑,1,70,588,16440541
202106,패밀리레스토랑,1,80,123,3671493
202106,패밀리레스토랑,1,90,9,150330
202106,패밀리레스토랑,2,10,10,317685
202106,패밀리레스토랑,2,20,3513,112928828
202106,패밀리레스토랑,2,30,9993,326052116
202106,패밀리레스토랑,2,40,21196,601067310
202106,패밀리레스토랑,2,50,16341,448095747
202106,패밀리레스토랑,2,60,4618,125842122
202106,패밀리레스토랑,2,70,937,28393624
202106,패밀리레스토랑,2,80,197,6205478
202106,패밀리레스토랑,2,90,4,91500
202107,한식,1,0,14,699300
202107,한식,1,10,578,18031065
202107,한식,1,20,131243,4379380116
202107,한식,1,30,408252,13788606761
202107,한식,1,40,750012,25710094140
202107,한식,1,50,661358,21969143140
202107,한식,1,60,287990,9443336572
202107,한식,1,70,69519,2193671699
202107,한식,1,80,12586,402604215
202107,한식,1,90,459,17676310
202107,한식,2,0,4,124000
202107,한식,2,10,678,21315060
202107,한식,2,20,134406,4404656994
202107,한식,2,30,353604,11746848863
202107,한식,2,40,784282,25103339903
202107,한식,2,50,749936,23967784259
202107,한식,2,60,306389,10358885179
202107,한식,2,70,66162,2247298126
202107,한식,2,80,10274,353366076
202107,한식,2,90,324,12889410
202107,일식,1,0,1,34000
202107,일식,1,10,83,3408040
202107,일식,1,20,15862,641321681
202107,일식,1,30,38462,1764681704
202107,일식,1,40,56473,2659695715
202107,일식,1,50,46286,2121345963
202107,일식,1,60,16372,809386157
202107,일식,1,70,3752,162332080
202107,일식,1,80,902,35091910
202107,일식,1,90,50,1911700
202107,일식,2,10,71,2999350
202107,일식,2,20,19000,695243486
202107,일식,2,30,35350,1390310137
202107,일식,2,40,70886,2664409640
202107,일식,2,50,59380,2279037722
202107,일식,2,60,18403,797350501
202107,일식,2,70,3831,161902420
202107,일식,2,80,728,28442910
202107,일식,2,90,38,1214900
202107,중식,1,0,3,96500
202107,중식,1,10,99,2061050
202107,중식,1,20,20160,471486219
202107,중식,1,30,65072,1617761094
202107,중식,1,40,124562,2921355468
202107,중식,1,50,89663,2016528291
202107,중식,1,60,30309,686986053
202107,중식,1,70,7073,163850040
202107,중식,1,80,1343,36185850
202107,중식,1,90,64,2119000
202107,중식,2,0,2,17800
202107,중식,2,10,128,2736710
202107,중식,2,20,18084,429849681
202107,중식,2,30,49987,1267305883
202107,중식,2,40,127261,2871035496
202107,중식,2,50,91479,2079005440
202107,중식,2,60,30959,766289025
202107,중식,2,70,7185,186296168
202107,중식,2,80,1223,34690210
202107,중식,2,90,49,1739200
202107,양식,1,0,5,211000
202107,양식,1,10,55,2139400
202107,양식,1,20,11474,377231187
202107,양식,1,30,29434,1019543751
202107,양식,1,40,36407,1247085011
202107,양식,1,50,26741,847704712
202107,양식,1,60,7745,253537690
202107,양식,1,70,1500,47393653
202107,양식,1,80,341,15872810
202107,양식,1,90,29,734500
202107,양식,2,0,4,150100
202107,양식,2,10,76,1874250
202107,양식,2,20,19496,620875688
202107,양식,2,30,38523,1215344978
202107,양식,2,40,60324,1793236445
202107,양식,2,50,46026,1339951051
202107,양식,2,60,12739,402699479
202107,양식,2,70,2292,75510898
202107,양식,2,80,397,12028250
202107,양식,2,90,17,538900
202107,패스트푸드점,1,0,2,11400
202107,패스트푸드점,1,10,194,1806300
202107,패스트푸드점,1,20,40059,347544287
202107,패스트푸드점,1,30,121081,1051920328
202107,패스트푸드점,1,40,174690,1689982398
202107,패스트푸드점,1,50,92390,880234766
202107,패스트푸드점,1,60,23757,203954140
202107,패스트푸드점,1,70,6015,49719857
202107,패스트푸드점,1,80,1604,12887830
202107,패스트푸드점,1,90,98,812450
202107,패스트푸드점,2,0,4,20600
202107,패스트푸드점,2,10,166,1512510
202107,패스트푸드점,2,20,34541,295385456
202107,패스트푸드점,2,30,121141,1077413205
202107,패스트푸드점,2,40,244845,2370847145
202107,패스트푸드점,2,50,140037,1286255744
202107,패스트푸드점,2,60,40924,345057850
202107,패스트푸드점,2,70,9400,80467480
202107,패스트푸드점,2,80,1441,12580200
202107,패스트푸드점,2,90,48,410300
202107,패밀리레스토랑,1,10,23,483550
202107,패밀리레스토랑,1,20,2874,86530207
202107,패밀리레스토랑,1,30,8758,263294249
202107,패밀리레스토랑,1,40,15581,445375470
202107,패밀리레스토랑,1,50,11230,305082333
202107,패밀리레스토랑,1,60,2990,81491035
202107,패밀리레스토랑,1,70,626,15776727
202107,패밀리레스토랑,1,80,113,2775585
202107,패밀리레스토랑,1,90,16,527080
202107,패밀리레스토랑,2,10,17,917390
202107,패밀리레스토랑,2,20,3182,102130811
202107,패밀리레스토랑,2,30,9336,289689091
202107,패밀리레스토랑,2,40,22324,617596507
202107,패밀리레스토랑,2,50,16969,450550890
202107,패밀리레스토랑,2,60,4927,134051877
202107,패밀리레스토랑,2,70,1054,29525594
202107,패밀리레스토랑,2,80,194,5936250
202107,패밀리레스토랑,2,90,3,60400
202108,한식,1,0,7,352800
202108,한식,1,10,613,20255600
202108,한식,1,20,130697,4218316206
202108,한식,1,30,416065,13544619668
202108,한식,1,40,772041,25620791548
202108,한식,1,50,690124,22430195618
202108,한식,1,60,304001,9770260218
202108,한식,1,70,73115,2263299769
202108,한식,1,80,12990,420508935
202108,한식,1,90,502,17516000
202108,한식,2,0,6,71700
202108,한식,2,10,669,21709960
202108,한식,2,20,138362,4483827469
202108,한식,2,30,364757,11695253124
202108,한식,2,40,802258,25295078871
202108,한식,2,50,780094,24673982277
202108,한식,2,60,322603,10603388626
202108,한식,2,70,68672,2282483901
202108,한식,2,80,10638,376104793
202108,한식,2,90,295,11121700
202108,일식,1,10,78,2697000
202108,일식,1,20,16348,650765475
202108,일식,1,30,38917,1703466596
202108,일식,1,40,56459,2631867362
202108,일식,1,50,46843,2100462804
202108,일식,1,60,16909,814205907
202108,일식,1,70,4070,174116638
202108,일식,1,80,833,31853200
202108,일식,1,90,56,2499000
202108,일식,2,0,2,52800
202108,일식,2,10,108,3401270
202108,일식,2,20,19695,732136652
202108,일식,2,30,35725,1417167064
202108,일식,2,40,70053,2654188919
202108,일식,2,50,60444,2313177694
202108,일식,2,60,19653,836153733
202108,일식,2,70,4037,160142720
202108,일식,2,80,727,32203740
202108,일식,2,90,40,1394740
202108,중식,1,0,3,52000
202108,중식,1,10,110,2736500
202108,중식,1,20,20839,489186555
202108,중식,1,30,68373,1694362127
202108,중식,1,40,131271,3093496281
202108,중식,1,50,97855,2214562366
202108,중식,1,60,33246,745955822
202108,중식,1,70,7597,172297505
202108,중식,1,80,1470,38901576
202108,중식,1,90,80,2452240
202108,중식,2,0,6,77000
202108,중식,2,10,146,2695452
202108,중식,2,20,19830,470700780
202108,중식,2,30,52941,1345996128
202108,중식,2,40,132493,3028719303
202108,중식,2,50,97627,2254222549
202108,중식,2,60,34297,833367191
202108,중식,2,70,7855,196400846
202108,중식,2,80,1391,39258434
202108,중식,2,90,52,1385200
202108,양식,1,0,2,27700
202108,양식,1,10,44,1308823
202108,양식,1,20,12349,414431004
202108,양식,1,30,32298,1128142431
202108,양식,1,40,39381,1305534969
202108,양식,1,50,28693,919464293
202108,양식,1,60,8338,253222199
202108,양식,1,70,1650,54438638
202108,양식,1,80,388,14959960
202108,양식,1,90,28,624200
202108,양식,2,0,2,26600
202108,양식,2,10,80,2563000
202108,양식,2,20,22133,715919553
202108,양식,2,30,41649,1306216923
202108,양식,2,40,62645,1848626922
202108,양식,2,50,49072,1417209216
202108,양식,2,60,14247,447729407
202108,양식,2,70,2373,83814196
202108,양식,2,80,469,16066820
202108,양식,2,90,11,472350
202108,패스트푸드점,1,0,3,18900
202108,패스트푸드점,1,10,235,2235750
202108,패스트푸드점,1,20,43467,390902610
202108,패스트푸드점,1,30,130969,1174763725
202108,패스트푸드점,1,40,190289,1910235019
202108,패스트푸드점,1,50,100959,989114675
202108,패스트푸드점,1,60,25748,228902112
202108,패스트푸드점,1,70,6547,57333185
202108,패스트푸드점,1,80,1755,14284690
202108,패스트푸드점,1,90,126,1188800
202108,패스트푸드점,2,0,4,13100
202108,패스트푸드점,2,10,194,2047180
202108,패스트푸드점,2,20,37313,331115035
202108,패스트푸드점,2,30,128319,1184826898
202108,패스트푸드점,2,40,259925,2596928517
202108,패스트푸드점,2,50,149886,1415639293
202108,패스트푸드점,2,60,44885,393324512
202108,패스트푸드점,2,70,10120,89591920
202108,패스트푸드점,2,80,1545,13854550
202108,패스트푸드점,2,90,41,366760
202108,패밀리레스토랑,1,10,20,880830
202108,패밀리레스토랑,1,20,3452,105909377
202108,패밀리레스토랑,1,30,9964,303839493
202108,패밀리레스토랑,1,40,17688,521311569
202108,패밀리레스토랑,1,50,13090,362795204
202108,패밀리레스토랑,1,60,3565,94616039
202108,패밀리레스토랑,1,70,699,18950644
202108,패밀리레스토랑,1,80,145,3967935
202108,패밀리레스토랑,1,90,10,215350
202108,패밀리레스토랑,2,10,22,731673
202108,패밀리레스토랑,2,20,3714,122277886
202108,패밀리레스토랑,2,30,10507,326574967
202108,패밀리레스토랑,2,40,24590,690469202
202108,패밀리레스토랑,2,50,19335,518125371
202108,패밀리레스토랑,2,60,5869,158168511
202108,패밀리레스토랑,2,70,1144,31319451
202108,패밀리레스토랑,2,80,192,5601533
202108,패밀리레스토랑,2,90,8,196200
202109,한식,1,10,605,22720190
202109,한식,1,20,116489,3855393578
202109,한식,1,30,379540,12822615000
202109,한식,1,40,681899,23015925551
202109,한식,1,50,590227,19537840176
202109,한식,1,60,262092,8707435238
202109,한식,1,70,64777,2068994291
202109,한식,1,80,11995,398068127
202109,한식,1,90,483,17948110
202109,한식,2,0,13,281800
202109,한식,2,10,518,17367410
202109,한식,2,20,122900,4026873794
202109,한식,2,30,335278,10886006011
202109,한식,2,40,689550,21403787847
202109,한식,2,50,661222,21011744033
202109,한식,2,60,279090,9525758808
202109,한식,2,70,60308,2084036876
202109,한식,2,80,9875,354539765
202109,한식,2,90,352,16382150
202109,일식,1,10,71,2624300
202109,일식,1,20,15411,611916065
202109,일식,1,30,38867,1772640518
202109,일식,1,40,54891,2586638989
202109,일식,1,50,42942,2014185799
202109,일식,1,60,16181,820425307
202109,일식,1,70,3914,178973110
202109,일식,1,80,960,38941720
202109,일식,1,90,45,2247300
202109,일식,2,0,3,58300
202109,일식,2,10,88,3132640
202109,일식,2,20,19078,713737119
202109,일식,2,30,36929,1457546401
202109,일식,2,40,66101,2499857735
202109,일식,2,50,56152,2194400497
202109,일식,2,60,19173,884663794
